CustomerID,Recency,Frequence,MonetarySum,MonetaryMean,Monetary_80_days,prob_80_days
14157,-6.0,2,1402.137,30.48123913043478,0.0,0.0
14158,-26.0,1,1675.278,40.860439024390246,0.0,0.0
14159,-6.0,10,14166.636,13.080919667590027,12.103467391304347,1.0
14161,-229.0,3,3622.146,34.82832692307692,0.0,0.0
14162,-160.0,2,954.888,38.19552,0.0,0.0
14163,-13.0,4,8071.503,155.22121153846155,0.0,0.0
14164,-57.0,2,5384.841,185.6841724137931,0.0,0.0
14165,-262.0,1,397.452,16.5605,0.0,0.0
14167,-25.0,4,1856.547,37.13094,0.0,0.0
14171,-84.0,1,1200.507,20.698396551724137,0.0,0.0
14173,-31.0,2,804.573,34.981434782608694,113.86649999999999,1.0
14174,-254.0,1,443.718,17.066076923076924,0.0,0.0
14175,-135.0,3,10633.59,71.36637583892617,0.0,0.0
14176,-312.0,4,1903.77,61.41193548387097,0.0,0.0
14177,-78.0,3,988.2180000000001,26.005736842105264,275.0,1.0
14178,-27.0,6,3899.907,15.599628000000001,20.30810294117647,1.0
14179,-27.0,2,2315.181,14.746375796178345,0.0,0.0
14180,-74.0,22,13882.011,66.10481428571428,59.603500000000004,1.0
14184,-53.0,1,1494.537,62.272375000000004,0.0,0.0
14185,-436.0,1,652.245,217.415,0.0,0.0
14188,-58.0,6,6779.388,104.29827692307693,0.0,0.0
14189,-2.0,15,15358.464,57.956467924528305,0.0,0.0
14191,-24.0,11,11800.668,57.846411764705884,66.528,1.0
14193,-54.0,2,2816.187,67.05207142857142,0.0,0.0
14194,-5.0,16,27289.284,65.28536842105262,63.13125465838509,1.0
14195,-188.0,2,3339.6,477.0857142857143,0.0,0.0
14196,-93.0,1,1107.216,184.53599999999997,0.0,0.0
14198,-4.0,3,1741.575,58.0525,63.67166666666666,1.0
14199,-204.0,1,611.8199999999999,305.90999999999997,0.0,0.0
14201,-46.0,6,2106.72,70.22399999999999,51.40457142857143,1.0
14204,-222.0,1,497.01300000000003,12.743923076923078,0.0,0.0
14205,-3.0,2,1540.1100000000001,64.17125,0.0,0.0
14206,-80.0,1,1082.928,54.14640000000001,0.0,0.0
14208,-256.0,1,500.742,50.074200000000005,0.0,0.0
14209,-127.0,5,6191.889,76.44307407407408,108.40500000000002,1.0
14210,-92.0,6,6289.272,61.65952941176471,0.0,0.0
14211,-49.0,6,4583.271,61.93609459459459,74.00944736842105,1.0
14212,-105.0,1,3532.584,392.5093333333333,0.0,0.0
14214,-37.0,5,3314.454,49.46946268656717,0.0,0.0
14215,-64.0,5,4434.903,55.436287500000006,52.541892857142855,1.0
14216,-2.0,3,4590.267,99.78841304347826,113.80176923076922,1.0
14217,-26.0,13,4710.189,62.80252,76.24980000000001,1.0
14218,-29.0,1,559.284,46.607,0.0,0.0
14220,-233.0,2,2086.92,99.37714285714286,0.0,0.0
14221,-28.0,8,9509.841,55.94024117647059,79.06082608695651,1.0
14223,-144.0,3,3270.729,54.51215,0.0,0.0
14224,-96.0,3,2117.115,21.825927835051544,75.937125,1.0
14226,-48.0,5,7308.807,110.73949999999999,0.0,0.0
14227,-42.0,7,8037.612,60.891,70.24548837209302,1.0
14229,-38.0,3,5105.76,127.644,0.0,0.0
14231,-200.0,3,3054.843,61.09686,0.0,0.0
14232,-29.0,3,3621.057,67.05661111111111,51.4356393442623,1.0
14233,-35.0,4,4826.976000000001,137.9136,0.0,0.0
14234,-31.0,3,2113.584,15.09702857142857,53.573142857142855,1.0
14235,-61.0,5,10378.038,131.36756962025316,0.0,0.0
14236,-67.0,2,1619.838,107.9892,0.0,0.0
14237,-359.0,1,531.3,59.03333333333333,0.0,0.0
14238,-283.0,1,484.605,60.575625,0.0,0.0
14239,-29.0,10,6803.412,71.61486315789475,61.96429411764706,1.0
14240,-164.0,2,2938.122,69.95528571428571,0.0,0.0
14241,-200.0,1,705.21,70.521,0.0,0.0
14242,-283.0,1,456.555,57.069375,58.6575,1.0
14243,-24.0,8,7320.258,61.00215,58.223,1.0
14245,-206.0,2,5588.385,51.744305555555556,0.0,0.0
14246,-97.0,3,4864.398,64.85864000000001,0.0,0.0
14247,-264.0,1,451.341,22.567050000000002,0.0,0.0
14248,-304.0,1,998.514,124.81425,0.0,0.0
14250,-75.0,1,4055.139,54.79917567567568,60.222324324324326,1.0
14251,-1.0,4,7883.766,121.28870769230768,124.55723076923076,1.0
14256,-246.0,2,3197.898,60.33769811320755,0.0,0.0
14257,-145.0,5,10229.076000000001,96.50071698113209,0.0,0.0
14258,-105.0,7,34043.79,350.96690721649486,554.796,1.0
14259,-128.0,1,396.0,79.2,0.0,0.0
14261,-37.0,2,3839.385,73.83432692307693,0.0,0.0
14262,-4.0,5,5196.774,61.86635714285715,58.36245762711865,1.0
14264,-227.0,2,1102.101,64.8294705882353,0.0,0.0
14267,-149.0,3,5003.592,90.97439999999999,0.0,0.0
14270,-466.0,1,1625.7450000000001,56.060172413793104,0.0,0.0
14271,-212.0,1,370.656,37.0656,0.0,0.0
14272,-60.0,2,1445.268,43.796,0.0,0.0
14273,-37.0,4,1847.901,63.720724137931036,0.0,0.0
14276,-85.0,3,3695.142,57.73659375,0.0,0.0
14280,-183.0,1,442.332,55.2915,0.0,0.0
14282,-5.0,9,6404.706,74.47332558139534,85.44185294117648,1.0
14284,-195.0,1,1132.395,59.599736842105266,63.994615384615386,1.0
14285,-7.0,3,6283.563,241.6755,19.47,1.0
14286,-32.0,2,8886.405,47.26811170212766,69.43989130434782,1.0
14287,-185.0,2,274.824,68.706,61.611000000000004,1.0
14288,-140.0,1,1407.78,87.98625,0.0,0.0
14289,-121.0,4,2321.484,61.09168421052632,76.18599999999999,1.0
14290,-12.0,4,6765.396,79.59289411764705,54.5593125,1.0
14291,-53.0,11,12814.725,54.07056962025317,0.0,0.0
14292,-26.0,5,9878.913,135.32757534246576,229.57244444444444,1.0
14293,-253.0,3,2690.061,62.559558139534886,42.4215,1.0
14295,-26.0,1,548.46,109.69200000000001,0.0,0.0
14297,-4.0,4,4307.589,69.47724193548387,0.0,0.0
14298,-58.0,37,141881.685,106.59780991735538,92.02093137254901,1.0
14299,-7.0,8,12131.13,94.03976744186046,68.244,1.0
14300,-5.0,1,142.56,47.52,0.0,0.0
14301,-14.0,1,2112.462,162.49707692307692,0.0,0.0
14304,-209.0,1,1265.385,74.43441176470589,0.0,0.0
14305,-57.0,2,6120.543,58.851375,14.025,1.0
14306,-37.0,1,1288.2540000000001,184.03628571428573,216.1423846153846,1.0
14307,-75.0,6,9885.876,54.921533333333336,0.0,0.0
14309,-134.0,7,5330.061,67.46912658227848,64.0338947368421,1.0
14311,-202.0,1,1023.858,51.192899999999995,0.0,0.0
14312,-33.0,6,5318.247,61.12927586206897,0.0,0.0
14314,-93.0,1,396.0,49.5,0.0,0.0
14315,-31.0,5,6437.409,86.99201351351351,64.82666666666667,1.0
14317,-51.0,1,1678.314,69.92975,0.0,0.0
14320,-497.0,1,1163.283,50.57752173913043,51.678,1.0
14321,-14.0,3,3070.584,40.94112,41.268562499999994,1.0
14323,-80.0,1,989.406,52.074,59.2524705882353,1.0
14326,-171.0,1,606.705,75.838125,0.0,0.0
14327,-149.0,1,1028.445,85.70375,0.0,0.0
14329,-3.0,7,16418.292,63.63679069767442,0.0,0.0
14331,-121.0,2,1526.778,54.52778571428571,0.0,0.0
14332,-15.0,2,1845.492,123.0328,92.72009999999999,1.0
14333,-54.0,1,1370.16,91.34400000000001,0.0,0.0
14334,-3.0,8,8422.293,51.98946296296296,0.0,0.0
14336,-3.0,4,5329.2029999999995,59.21336666666666,0.0,0.0
14338,-147.0,2,1941.126,62.61696774193548,0.0,0.0
14339,-202.0,1,1021.4159999999999,72.95828571428571,0.0,0.0
14340,-205.0,1,444.51,74.085,0.0,0.0
14341,-31.0,8,7151.034,55.867453125,0.0,0.0
14342,-7.0,4,2206.248,105.05942857142857,0.0,0.0
14344,-113.0,7,2733.819,40.80326865671642,50.7375,1.0
14345,-25.0,1,359.634,59.939,0.0,0.0
14346,-137.0,2,3371.214,56.1869,0.0,0.0
14348,-246.0,1,1351.581,75.08783333333332,0.0,0.0
14350,-203.0,1,933.669,51.8705,0.0,0.0
14351,-151.0,1,168.3,168.3,0.0,0.0
14352,-143.0,3,1534.302,85.23899999999999,69.87124137931035,1.0
14353,-201.0,1,298.98,49.830000000000005,0.0,0.0
14354,-164.0,1,289.674,48.278999999999996,83.42399999999999,1.0
14355,-559.0,1,575.52,52.32,0.0,0.0
14356,-66.0,2,2314.0589999999997,70.12299999999999,0.0,0.0
14357,-29.0,1,742.896,18.5724,0.0,0.0
14359,-5.0,3,3010.194,54.7308,0.0,0.0
14360,-54.0,4,6989.499,59.73930769230769,0.0,0.0
14364,-79.0,8,12267.255000000001,177.7863043478261,0.0,0.0
14367,-38.0,13,24054.657,55.94106279069767,70.29834065934067,1.0
14368,-306.0,1,511.5,63.9375,0.0,0.0
14371,-281.0,1,331.65,82.9125,0.0,0.0
14373,-314.0,1,252.615,63.15375,0.0,0.0
14375,-228.0,1,777.348,11.777999999999999,0.0,0.0
14377,-177.0,2,2036.265,185.115,0.0,0.0
14379,-30.0,2,1148.73,24.972391304347827,0.0,0.0
14381,-38.0,1,668.844,11.943642857142859,0.0,0.0
14382,-42.0,1,2031.117,16.11997619047619,0.0,0.0
14383,-24.0,3,4117.377,69.78605084745763,0.0,0.0
14385,-2.0,1,236.28,47.256,47.85366666666667,1.0
14386,-312.0,1,469.92,67.13142857142857,0.0,0.0
14387,-60.0,3,5701.08,41.01496402877698,0.0,0.0
14388,-21.0,7,9044.838,55.489803680981595,67.71886956521739,1.0
14389,-51.0,2,3443.418,76.52040000000001,0.0,0.0
14390,-7.0,7,13232.109,51.89062352941177,72.0128275862069,1.0
14393,-204.0,1,224.235,44.847,0.0,0.0
14395,-16.0,9,11483.703,32.99914655172414,0.0,0.0
14396,-51.0,2,1610.367,22.059821917808218,0.0,0.0
14397,-12.0,15,6812.19,95.94633802816901,113.161125,1.0
14400,-46.0,1,1896.51,75.8604,0.0,0.0
14401,-24.0,12,12202.41,77.72235668789808,46.69896,1.0
14403,-116.0,4,4870.173,243.50865,0.0,0.0
14404,-20.0,6,4782.756,47.827560000000005,0.0,0.0
14406,-76.0,1,517.275,64.659375,0.0,0.0
14407,-93.0,4,4940.8589999999995,88.22962499999998,128.21470588235294,1.0
14408,-80.0,6,7559.673,77.13952040816326,127.14075,1.0
14409,-57.0,6,6796.185,125.85527777777779,0.0,0.0
14410,-127.0,7,2977.491,16.450226519337015,72.6,1.0
14411,-297.0,1,3507.9,250.56428571428572,0.0,0.0
14412,-29.0,2,2541.099,59.09532558139535,0.0,0.0
14413,-437.0,1,399.46500000000003,18.157500000000002,0.0,0.0
14414,-85.0,6,4527.402,51.44775,45.848,1.0
14415,-5.0,12,18012.819,34.37560877862595,23.8284,1.0
14416,-28.0,1,1191.3,108.3,142.142,1.0
14418,-11.0,2,3431.67,54.47095238095238,48.545163934426235,1.0
14419,-25.0,5,2774.937,17.788057692307692,15.129782608695653,1.0
14420,-85.0,1,1278.816,44.09710344827586,0.0,0.0
14421,-43.0,2,2683.263,99.3801111111111,0.0,0.0
14422,-3.0,4,8676.954,63.801132352941174,62.709976744186044,1.0
14423,-204.0,1,875.16,291.71999999999997,0.0,0.0
14424,-4.0,1,1062.864,1062.864,0.0,0.0
14426,-25.0,8,12574.65,62.87325,92.28587499999999,1.0
14427,-36.0,2,1199.022,70.53070588235293,0.0,0.0
14428,-22.0,4,3373.26,27.203709677419358,51.24138461538462,1.0
14431,-496.0,1,1552.1879999999999,91.30517647058822,0.0,0.0
14432,-24.0,5,6481.5960000000005,17.904961325966852,62.563599999999994,1.0
14434,-24.0,5,3405.6000000000004,340.56000000000006,562.32,1.0
14436,-85.0,1,293.898,32.65533333333334,0.0,0.0
14437,-559.0,1,207.9,41.58,0.0,0.0
14438,-586.0,1,435.27,48.36333333333333,0.0,0.0
14440,-28.0,4,5743.419,124.85693478260869,226.325,1.0
14441,-29.0,4,5652.537,110.83405882352942,0.0,0.0
14443,-125.0,3,3272.016,50.33870769230769,50.523,1.0
14446,-67.0,4,3334.155,12.036660649819495,0.0,0.0
14447,-5.0,5,3838.659,54.837985714285715,0.0,0.0
14448,-498.0,1,337.755,18.764166666666668,450.45000000000005,1.0
14449,-5.0,4,2923.14,11.69256,0.0,0.0
14450,-108.0,3,1594.725,39.868125,0.0,0.0
14451,-135.0,2,2124.87,20.236857142857144,0.0,0.0
14452,-225.0,1,420.321,14.010700000000002,14.4848,1.0
14453,-176.0,1,395.769,17.9895,0.0,0.0
14456,-26.0,7,7599.174,10.703061971830985,9.94873417721519,1.0
14457,-297.0,1,375.012,93.753,0.0,0.0
14459,-227.0,1,6065.136,163.9225945945946,0.0,0.0
14460,-96.0,3,1433.322,89.582625,0.0,0.0
14461,-15.0,3,6940.098,38.5561,0.0,0.0
14462,-52.0,7,4726.326,33.75947142857143,19.45758064516129,1.0
14463,-84.0,3,1747.746,291.291,0.0,0.0
14465,-233.0,3,3426.852,27.86058536585366,0.0,0.0
14466,-60.0,6,6724.245,113.97025423728813,59.590384615384615,1.0
14467,-4.0,4,1967.6580000000001,22.108516853932585,0.0,0.0
14470,-274.0,1,982.212,28.0632,67.464375,1.0
14472,-90.0,8,6113.811,23.070984905660378,0.0,0.0
14473,-60.0,2,773.322,110.47457142857142,0.0,0.0
14474,-32.0,1,1807.278,62.31993103448276,0.0,0.0
14475,-58.0,3,3055.305,72.74535714285715,0.0,0.0
14476,-243.0,1,636.9,37.46470588235294,0.0,0.0
14477,-6.0,4,4321.68,432.168,0.0,0.0
14479,-240.0,2,1043.625,57.979166666666664,0.0,0.0
14481,-151.0,2,2100.483,70.01610000000001,0.0,0.0
14482,-4.0,6,6675.273,48.724620437956204,0.0,0.0
14483,-268.0,1,452.42999999999995,50.269999999999996,0.0,0.0
14484,-36.0,1,1062.336,75.88114285714286,0.0,0.0
14485,-25.0,1,537.24,11.679130434782609,0.0,0.0
14487,-27.0,6,3846.084,27.47202857142857,0.0,0.0
14488,-54.0,1,3512.124,76.35052173913043,0.0,0.0
14491,-359.0,1,419.76,104.94,54.25453846153846,1.0
14493,-3.0,4,6162.8820000000005,66.26754838709678,63.03,1.0
14494,-42.0,1,460.548,65.79257142857143,0.0,0.0
14495,-37.0,2,408.54,68.09,0.0,0.0
14496,-298.0,2,1778.073,93.58278947368422,0.0,0.0
14497,-295.0,1,1568.721,54.0938275862069,0.0,0.0
14498,-29.0,4,5270.859,35.613912162162165,26.4066,1.0
14499,-42.0,3,2667.852,14.041326315789473,0.0,0.0
14500,-44.0,3,1177.605,168.2292857142857,0.0,0.0
14501,-200.0,2,828.9929999999999,82.8993,0.0,0.0
14502,-6.0,8,6718.008,12.170304347826086,23.221982142857144,1.0
14503,-6.0,4,8824.332,62.14318309859155,130.383,1.0
14504,-33.0,4,2221.758,20.764093457943922,0.0,0.0
14505,-3.0,8,19336.119,24.63199872611465,0.0,0.0
14506,-3.0,5,6470.145,21.93269491525424,0.0,0.0
14507,-26.0,5,3729.924,39.68004255319149,784.08,1.0
14508,-105.0,1,453.94800000000004,18.9145,13.890870967741936,1.0
14511,-52.0,4,3344.5170000000003,68.25544897959185,52.334526315789475,1.0
14512,-174.0,2,908.424,39.49669565217391,0.0,0.0
14513,-87.0,2,518.067,64.758375,246.345,1.0
14514,-165.0,3,3267.66,47.35739130434782,0.0,0.0
14515,-4.0,4,5049.495,68.23641891891891,75.17675,1.0
14517,-128.0,2,1090.485,60.582499999999996,0.0,0.0
14518,-255.0,1,575.421,35.9638125,0.0,0.0
14520,-222.0,2,892.98,223.245,0.0,0.0
14522,-58.0,3,2743.9500000000003,171.49687500000002,472.032,1.0
14523,-94.0,1,795.597,66.29975,0.0,0.0
14524,-18.0,8,5589.408,33.46950898203593,16.5077,1.0
14525,-6.0,8,13353.219,48.557159999999996,79.893,1.0
14527,-3.0,49,24454.353,28.50157692307692,32.02810619469027,1.0
14528,-23.0,1,1201.926,66.77366666666666,0.0,0.0
14529,-63.0,3,1909.413,8.964380281690142,0.0,0.0
14530,-42.0,6,9444.963,44.342549295774646,0.0,0.0
14532,-272.0,3,2614.59,59.42250000000001,23.19075,1.0
14533,-11.0,7,6434.076,103.7754193548387,0.0,0.0
14534,-4.0,17,13551.417,27.883574074074073,43.6215,1.0
14535,-113.0,3,9420.972,28.722475609756096,0.0,0.0
14536,-246.0,1,564.135,31.340833333333332,0.0,0.0
14537,-74.0,1,1173.348,117.3348,0.0,0.0
14538,-51.0,2,1281.2250000000001,67.43289473684212,0.0,0.0
14539,-2.0,2,1773.684,55.427625,0.0,0.0
14540,-62.0,2,2105.169,37.592303571428566,69.2406,1.0
14541,-104.0,8,4796.055,45.67671428571429,0.0,0.0
14542,-259.0,1,340.725,68.14500000000001,0.0,0.0
14543,-50.0,16,11879.109,167.3113943661972,0.0,0.0
14544,-406.0,1,3635.841,67.33038888888889,52.25173684210527,1.0
14546,-27.0,4,6857.7300000000005,21.035981595092025,23.045619718309858,1.0
14547,-3.0,4,8219.508,40.09516097560976,32.647780000000004,1.0
14548,-107.0,2,2154.24,538.56,0.0,0.0
14549,-297.0,1,954.492,17.0445,0.0,0.0
14550,-31.0,1,1124.607,43.25411538461538,65.46257142857144,1.0
14551,-4.0,2,614.559,61.4559,0.0,0.0
14552,-107.0,1,541.926,9.507473684210527,0.0,0.0
14553,-5.0,5,2835.591,25.093725663716814,0.0,0.0
14554,-3.0,2,1378.872,26.51676923076923,40.68506622516556,1.0
14555,-43.0,2,1031.382,54.28326315789474,0.0,0.0
14560,-3.0,20,6931.2210000000005,97.6228309859155,151.14000000000001,1.0
14561,-62.0,3,3566.508,51.68852173913043,0.0,0.0
14562,-24.0,12,11761.068000000001,39.33467558528429,39.677275,1.0
14565,-82.0,4,10227.096,80.52831496062991,0.0,0.0
14567,-43.0,2,5050.188,153.036,0.0,0.0
14569,-194.0,1,750.387,62.53225,0.0,0.0
14570,-267.0,2,719.5980000000001,24.813724137931036,0.0,0.0
14572,-19.0,6,7932.474,36.555179723502306,29.38906666666667,1.0
14573,-78.0,9,5411.406,23.83879295154185,0.0,0.0
14576,-358.0,1,116.82,116.82,0.0,0.0
14577,-150.0,3,2133.912,23.71013333333333,21.307,1.0
14578,-253.0,1,556.479,23.186625000000003,0.0,0.0
14581,-3.0,1,457.38,26.904705882352943,0.0,0.0
14582,-27.0,1,376.563,62.7605,0.0,0.0
14583,-130.0,3,1998.942,12.263447852760736,9.050546762589928,1.0
14584,-155.0,4,3409.098,34.78671428571428,0.0,0.0
14585,-36.0,1,518.265,17.871206896551723,0.0,0.0
14586,-263.0,1,783.288,41.22568421052632,0.0,0.0
14587,-5.0,9,5214.957,14.056487870619947,0.0,0.0
14589,-358.0,1,131.175,43.725,0.0,0.0
14591,-1.0,4,4356.693,24.753937500000003,0.0,0.0
14592,-12.0,3,1841.202,11.653177215189874,0.0,0.0
14593,-185.0,2,1120.647,17.510109375,10.528137931034482,1.0
14594,-359.0,1,841.5,27.14516129032258,17.023285714285713,1.0
14595,-6.0,4,5025.339,56.464483146067415,55.28007692307692,1.0
14597,-178.0,1,544.83,181.61,52.5855,1.0
14598,-30.0,1,732.501,14.65002,0.0,0.0
14600,-586.0,1,1297.989,51.919560000000004,0.0,0.0
14603,-231.0,1,2178.0,1089.0,0.0,0.0
14606,-1.0,85,36626.667,15.229383367983369,11.85525,1.0
14607,-2.0,14,53491.35,660.387037037037,0.0,0.0
14608,-134.0,2,2279.145,325.59214285714285,277.8346153846154,1.0
14609,-16.0,4,1985.1480000000001,496.28700000000003,0.0,0.0
14616,-202.0,3,1340.064,446.68800000000005,0.0,0.0
14618,-324.0,1,698.94,139.788,102.492,1.0
14619,-232.0,1,1301.652,65.0826,0.0,0.0
14620,-270.0,1,776.655,51.777,53.229,1.0
14621,-143.0,5,5901.588,64.14769565217391,0.0,0.0
14622,-228.0,1,1057.914,50.37685714285714,0.0,0.0
14623,-30.0,3,1602.876,23.23008695652174,20.67553125,1.0
14624,-43.0,2,745.3050000000001,57.33115384615385,0.0,0.0
14625,-182.0,2,2968.779,56.014698113207544,0.0,0.0
14626,-51.0,3,7201.26,75.80273684210526,74.4418888888889,1.0
14628,-136.0,2,2217.468,92.3945,0.0,0.0
14629,-33.0,1,1990.4940000000001,23.98185542168675,17.341253731343283,1.0
14631,-37.0,2,2265.12,80.89714285714285,81.378,1.0
14632,-249.0,1,378.048,47.256,0.0,0.0
14636,-22.0,2,2012.5049999999999,71.87517857142856,0.0,0.0
14638,-37.0,1,1463.88,91.4925,0.0,0.0
14639,-38.0,6,9848.817000000001,57.26056395348838,0.0,0.0
14640,-15.0,5,5905.119,67.87493103448276,58.290833333333325,1.0
14642,-104.0,1,317.196,158.598,0.0,0.0
14643,-156.0,2,2289.573,73.85719354838709,0.0,0.0
14644,-54.0,2,2741.508,105.44261538461538,0.0,0.0
14645,-143.0,2,1970.3970000000002,65.6799,0.0,0.0
14647,-187.0,1,778.932,27.819,0.0,0.0
14649,-58.0,3,2954.094,28.40475,20.420158536585365,1.0
14651,-53.0,2,2157.375,21.360148514851485,0.0,0.0
14652,-63.0,1,376.794,12.992896551724137,0.0,0.0
14653,-26.0,5,5395.005,28.85029411764706,20.48808510638298,1.0
14655,-57.0,2,3996.861,148.0318888888889,108.159,1.0
14656,-155.0,2,960.465,12.005812500000001,0.0,0.0
14657,-4.0,4,2799.126,22.215285714285717,0.0,0.0
14658,-14.0,1,406.362,29.025857142857145,27.2822,1.0
14659,-22.0,7,6998.442,34.64575247524753,26.477,1.0
14660,-13.0,2,942.942,31.4314,0.0,0.0
14661,-73.0,1,356.235,89.05875,0.0,0.0
14662,-134.0,3,1934.031,14.220816176470588,24.404285714285713,1.0
14664,-6.0,2,2099.592,21.42440816326531,0.0,0.0
14665,-105.0,5,6057.81,67.309,0.0,0.0
14667,-7.0,24,29040.462,52.419606498194945,95.16692307692308,1.0
14669,-171.0,3,4155.492,25.033084337349397,0.0,0.0
14670,-266.0,2,1296.438,10.540146341463416,0.0,0.0
14672,-587.0,1,941.424,27.68894117647059,58.69966666666667,1.0
14673,-24.0,3,3448.302,71.839625,87.76223076923078,1.0
14675,-2.0,1,1967.988,20.288536082474227,0.0,0.0
14676,-15.0,5,7192.284,184.41753846153844,405.636,1.0
14680,-11.0,16,94888.56300000001,367.78512790697675,0.0,0.0
14681,-57.0,3,1646.535,235.21928571428572,0.0,0.0
14682,-174.0,2,171.60000000000002,85.80000000000001,0.0,0.0
14684,-26.0,5,3964.983,10.166623076923077,0.0,0.0
14687,-93.0,1,2073.654,138.2436,0.0,0.0
14688,-26.0,18,15399.45,57.46063432835821,53.778214285714284,1.0
14689,-17.0,1,372.24,28.633846153846154,0.0,0.0
14690,-30.0,2,1171.665,24.4096875,0.0,0.0
14691,-57.0,5,6977.289,98.27167605633802,0.0,0.0
14692,-123.0,3,1623.93,30.640188679245284,21.879,1.0
14693,-250.0,1,570.5699999999999,71.32124999999999,0.0,0.0
14696,-57.0,6,5868.753,53.3523,49.5891,1.0
14697,-204.0,2,622.413,28.2915,0.0,0.0
14698,-2.0,5,4016.991,20.084955,0.0,0.0
14699,-170.0,1,360.129,45.016125,0.0,0.0
14700,-49.0,3,7243.83,64.67705357142857,0.0,0.0
14701,-159.0,6,4534.167,21.694578947368424,32.21974576271187,1.0
14702,-5.0,15,9111.597,33.01303260869565,24.535,1.0
14703,-1.0,1,1049.961,47.725500000000004,0.0,0.0
14704,-6.0,7,4408.008,12.59430857142857,12.140930232558139,1.0
14705,-185.0,1,590.7,590.7,0.0,0.0
14708,-199.0,3,3717.021,132.75075,0.0,0.0
14709,-1.0,13,16239.432,82.85424489795919,0.0,0.0
14710,0.0,4,1978.284,14.546205882352941,0.0,0.0
14711,-95.0,9,7773.579,28.68479335793358,21.58333783783784,1.0
14712,-61.0,3,3026.331,121.05324,0.0,0.0
14713,-19.0,10,7888.485,24.498400621118012,56.0484375,1.0
14715,-11.0,4,2862.354,40.314845070422535,0.0,0.0
14716,-29.0,2,1014.783,19.89770588235294,0.0,0.0
14719,-47.0,4,3941.586,21.19132258064516,26.091551020408165,1.0
14720,-75.0,2,1323.729,60.1695,57.7896,1.0
14723,-22.0,5,2678.5769999999998,13.392885,17.376457627118644,1.0
14725,-11.0,1,2163.414,46.030085106382984,0.0,0.0
14727,-203.0,1,886.3140000000001,88.63140000000001,0.0,0.0
14729,-360.0,1,1034.517,14.570661971830987,0.0,0.0
14730,-47.0,8,6261.981,13.554071428571428,0.0,0.0
14731,-33.0,2,846.978,21.717384615384614,67.848,1.0
14732,-44.0,7,7386.654,57.26088372093024,85.08683333333333,1.0
14733,-2.0,11,30385.575,160.77023809523808,95.99446153846155,1.0
14735,-2.0,27,15898.179,98.1369074074074,128.7061875,1.0
14737,-115.0,2,3569.775,237.985,136.62,1.0
14738,-29.0,7,4337.685,80.3275,0.0,0.0
14739,-6.0,6,11112.155999999999,205.78066666666666,294.228,1.0
14740,-183.0,3,4779.093,53.69767415730337,0.0,0.0
14741,-99.0,4,2854.368,79.288,76.81539130434783,1.0
14744,-2.0,7,3629.934,139.61284615384616,0.0,0.0
14745,-99.0,5,4026.858,58.36026086956522,0.0,0.0
14747,-235.0,1,1083.06,60.169999999999995,0.0,0.0
14748,-109.0,5,4671.975,52.49410112359551,0.0,0.0
14752,-30.0,1,1285.812,257.1624,0.0,0.0
14753,-13.0,1,1858.395,61.9465,0.0,0.0
14754,-31.0,2,2105.565,51.35524390243903,0.0,0.0
14755,-11.0,8,11006.952,69.66425316455695,71.77885714285713,1.0
14756,-1.0,1,2438.568,64.17284210526316,0.0,0.0
14757,-61.0,1,1387.65,73.03421052631579,0.0,0.0
14758,-211.0,2,3242.151,73.68525,61.30544444444445,1.0
14759,-99.0,2,2873.805,55.26548076923076,49.837920000000004,1.0
14760,-312.0,1,294.36,58.872,0.0,0.0
14761,-104.0,2,844.47,76.77,0.0,0.0
14762,-250.0,1,991.716,47.22457142857143,0.0,0.0
14764,-33.0,1,918.39,153.065,0.0,0.0
14765,-98.0,2,572.913,17.90353125,37.949999999999996,1.0
14766,-67.0,5,6767.805,59.36671052631579,66.396,1.0
14768,-3.0,2,635.58,127.11600000000001,0.0,0.0
14769,-68.0,8,34363.164,32.38752497643732,0.0,0.0
14770,-218.0,2,2892.186,55.61896153846154,0.0,0.0
14772,-98.0,1,459.558,51.062,0.0,0.0
14775,-74.0,3,3339.27,55.6545,0.0,0.0
14776,-37.0,8,6122.358,76.529475,60.919783783783785,1.0
14778,-113.0,2,2411.838,68.90965714285714,0.0,0.0
14779,-267.0,3,1274.295,31.080365853658538,0.0,0.0
14780,-65.0,1,1098.24,57.8021052631579,47.388000000000005,1.0
14782,-306.0,1,660.3299999999999,110.05499999999999,0.0,0.0
14784,-42.0,2,956.967,63.7978,0.0,0.0
14785,-1.0,1,130.284,65.142,125.13600000000001,1.0
14788,-42.0,1,1215.885,81.059,68.4178,1.0
14789,-134.0,1,652.212,108.702,0.0,0.0
14790,-3.0,4,2458.698,53.449956521739125,0.0,0.0
14792,-255.0,1,20.46,10.23,0.0,0.0
14793,-7.0,1,755.667,53.976214285714285,0.0,0.0
14794,-190.0,6,3404.115,55.805163934426226,50.083578947368416,1.0
14795,-152.0,1,433.78499999999997,72.2975,0.0,0.0
14796,-43.0,16,24993.243,23.358171028037383,21.38506451612903,1.0
14798,-130.0,2,321.42,40.1775,62.9805,1.0
14799,-37.0,1,520.4100000000001,40.03153846153847,0.0,0.0
14800,-34.0,12,14294.907,37.323516971279375,0.0,0.0
14801,-165.0,1,624.822,10.961789473684211,0.0,0.0
14803,-148.0,3,2790.315,63.41625,0.0,0.0
